HHSTFIPS,STFIPSnum,State,HBHUR,Urbanicity,TRPTRANS,Mode,TRPMILES_AVG,TRVL_MIN_AVG
01,1,AL,C,Second City,01,Car,8.34437751,18.54518072
01,1,AL,C,Second City,02,Van,4.839793282,11.69767442
01,1,AL,C,Second City,03,SUV,5.923480084,12.78301887
01,1,AL,C,Second City,04,Pickup Truck,10.56267806,19.02564103
01,1,AL,C,Second City,05,Other Truck,1,4.5
01,1,AL,C,Second City,09,Local Public Bus,10,150
01,1,AL,C,Second City,11,School Bus,3.2,28.4
01,1,AL,C,Second City,22,Bicycle,0.347222222,13.5
01,1,AL,C,Second City,23,Walk,0.775362319,10.86956522
01,1,AL,S,Suburban,01,Car,10.72689076,18.66386555
01,1,AL,S,Suburban,02,Van,6.273015873,14.28571429
01,1,AL,S,Suburban,03,SUV,7.062330623,17.24390244
01,1,AL,S,Suburban,04,Pickup Truck,8.608465608,20.38095238
01,1,AL,S,Suburban,05,Other Truck,4,17.5
01,1,AL,S,Suburban,22,Bicycle,0.644444444,10
01,1,AL,S,Suburban,23,Walk,0.693333333,13.6
01,1,AL,TC,Town & Country,-7,Refused,6,8.666666667
01,1,AL,TC,Town & Country,01,Car,10.37089497,18.71293673
01,1,AL,TC,Town & Country,02,Van,10.11567732,18.30136986
01,1,AL,TC,Town & Country,03,SUV,11.50353669,20.01856764
01,1,AL,TC,Town & Country,04,Pickup Truck,10.38816739,19.49350649
01,1,AL,TC,Town & Country,05,Other Truck,42.16666667,58.41666667
01,1,AL,TC,Town & Country,07,Motorcycle,7.733333333,22.6
01,1,AL,TC,Town & Country,11,School Bus,9.514285714,42.45714286
01,1,AL,TC,Town & Country,14,Shuttle Bus,4,30
01,1,AL,TC,Town & Country,21,Airplane,1000,180
01,1,AL,TC,Town & Country,23,Walk,0.719601677,14.93396226
01,1,AL,TC,Town & Country,97,Other,25.09090909,32.72727273
02,2,AK,C,Second City,-8,Don't Know,15,22.5
02,2,AK,C,Second City,01,Car,5.21463534,14.29515419
02,2,AK,C,Second City,02,Van,4.160291439,12.40983607
02,2,AK,C,Second City,03,SUV,4.98998999,14.04954955
02,2,AK,C,Second City,04,Pickup Truck,6.327055869,14.28248588
02,2,AK,C,Second City,09,Local Public Bus,6.833333333,69
02,2,AK,C,Second City,11,School Bus,2.5,23.33333333
02,2,AK,C,Second City,12,Charter/Tour Bus,62.22222222,66.66666667
02,2,AK,C,Second City,14,Shuttle Bus,66.6,86.2
02,2,AK,C,Second City,22,Bicycle,0.555555556,9.25
02,2,AK,C,Second City,23,Walk,0.621722846,11.80898876
02,2,AK,C,Second City,97,Other,2,20
02,2,AK,S,Suburban,01,Car,4.552568698,12.19354839
02,2,AK,S,Suburban,02,Van,14.94655415,23.67088608
02,2,AK,S,Suburban,03,SUV,4.879928315,14.93548387
02,2,AK,S,Suburban,04,Pickup Truck,13.25,32.375
02,2,AK,S,Suburban,11,School Bus,-3.5,26.25
02,2,AK,S,Suburban,21,Airplane,125,82.5
02,2,AK,S,Suburban,22,Bicycle,0.111111111,7.5
02,2,AK,S,Suburban,23,Walk,0.886666667,16.72
02,2,AK,TC,Town & Country,01,Car,7.247678019,15.08049536
02,2,AK,TC,Town & Country,02,Van,9.979877515,16.27559055
02,2,AK,TC,Town & Country,03,SUV,8.583451537,17.52765957
02,2,AK,TC,Town & Country,04,Pickup Truck,8.793538219,20.52836879
02,2,AK,TC,Town & Country,05,Other Truck,0.555555556,7
02,2,AK,TC,Town & Country,07,Motorcycle,10,18
02,2,AK,TC,Town & Country,09,Local Public Bus,6,28.5
02,2,AK,TC,Town & Country,11,School Bus,10.01960784,30.47058824
02,2,AK,TC,Town & Country,14,Shuttle Bus,2,10
02,2,AK,TC,Town & Country,19,Taxicab,20,35
02,2,AK,TC,Town & Country,20,Ferry,15,90
02,2,AK,TC,Town & Country,21,Airplane,1357,221.25
02,2,AK,TC,Town & Country,22,Bicycle,1.616161616,13.63636364
02,2,AK,TC,Town & Country,23,Walk,0.747435897,16.28461538
02,2,AK,TC,Town & Country,97,Other,4.115319865,17.60606061
04,4,AZ,C,Second City,-1,Appropriate skip,-8,40
04,4,AZ,C,Second City,-7,Refused,6.85,16.6
04,4,AZ,C,Second City,-8,Don't Know,1.533333333,7
04,4,AZ,C,Second City,-9,Not Ascertained,-9,-9
04,4,AZ,C,Second City,01,Car,6.836045642,16.52693603
04,4,AZ,C,Second City,02,Van,5.079445858,13.17048346
04,4,AZ,C,Second City,03,SUV,10.18184133,18.46654445
04,4,AZ,C,Second City,04,Pickup Truck,10.11754198,19.81189711
04,4,AZ,C,Second City,05,Other Truck,10.78306878,20.57142857
04,4,AZ,C,Second City,07,Motorcycle,8.843434343,20.36363636
04,4,AZ,C,Second City,08,Light electric Vehicle (Golf Cart),1.222222222,5
04,4,AZ,C,Second City,09,Local Public Bus,3.318007663,63.82758621
04,4,AZ,C,Second City,11,School Bus,3.295634921,20.75
04,4,AZ,C,Second City,12,Charter/Tour Bus,8,20
04,4,AZ,C,Second City,13,City to City Bus,17.66666667,56.66666667
04,4,AZ,C,Second City,14,Shuttle Bus,315.6,75
04,4,AZ,C,Second City,18,street car/trolley,2,22.33333333
04,4,AZ,C,Second City,19,Taxicab,4,28.33333333
04,4,AZ,C,Second City,20,Ferry,-8,132.5
04,4,AZ,C,Second City,21,Airplane,1440,213
04,4,AZ,C,Second City,22,Bicycle,2.105734767,22.30645161
04,4,AZ,C,Second City,23,Walk,0.478087136,15.22969838
04,4,AZ,C,Second City,24,Special transit -- people with disabilities,-8,35
04,4,AZ,C,Second City,97,Other,8.536111111,18.7
04,4,AZ,S,Suburban,-1,Appropriate skip,0.644444444,11.8
04,4,AZ,S,Suburban,-7,Refused,28.54320988,22.16666667
04,4,AZ,S,Suburban,-8,Don't Know,2.684210526,12.89473684
04,4,AZ,S,Suburban,01,Car,8.223424888,17.10004876
04,4,AZ,S,Suburban,02,Van,6.800982544,15.35183443
04,4,AZ,S,Suburban,03,SUV,7.901746145,16.67494626
04,4,AZ,S,Suburban,04,Pickup Truck,8.817004272,17.53327821
04,4,AZ,S,Suburban,05,Other Truck,11.2259887,22.42372881
04,4,AZ,S,Suburban,06,RV,16.05291005,25.85714286
04,4,AZ,S,Suburban,07,Motorcycle,13.74114774,22.94505495
04,4,AZ,S,Suburban,08,Light electric Vehicle (Golf Cart),1.462962963,8.303703704
04,4,AZ,S,Suburban,09,Local Public Bus,7.254985755,44.94871795
04,4,AZ,S,Suburban,10,Commuter Bus,4.434343434,47
04,4,AZ,S,Suburban,11,School Bus,5.497761498,24.20512821
04,4,AZ,S,Suburban,12,Charter/Tour Bus,48.41666667,109.0833333
04,4,AZ,S,Suburban,14,Shuttle Bus,3.811965812,29.69230769
04,4,AZ,S,Suburban,16,Commuter Train,10,37
04,4,AZ,S,Suburban,17,Subway/elevated train,-5.682539683,47.14285714
04,4,AZ,S,Suburban,18,street car/trolley,6,22.5
04,4,AZ,S,Suburban,19,Taxicab,0.420634921,25.71428571
04,4,AZ,S,Suburban,20,Ferry,5.5,30
04,4,AZ,S,Suburban,21,Airplane,1033.730769,233.0384615
04,4,AZ,S,Suburban,22,Bicycle,3.180935033,23.03278689
04,4,AZ,S,Suburban,23,Walk,0.519524858,15.5916709
04,4,AZ,S,Suburban,24,Special transit -- people with disabilities,5,36.71428571
04,4,AZ,S,Suburban,97,Other,11.18981481,21.47916667
04,4,AZ,TC,Town & Country,-7,Refused,4.656084656,12.66666667
04,4,AZ,TC,Town & Country,-8,Don't Know,13.48387097,29.48387097
04,4,AZ,TC,Town & Country,01,Car,10.71702073,20.64618922
04,4,AZ,TC,Town & Country,02,Van,8.994922931,18.40433925
04,4,AZ,TC,Town & Country,03,SUV,11.04556197,20.24551808
04,4,AZ,TC,Town & Country,04,Pickup Truck,11.94756518,21.92802809
04,4,AZ,TC,Town & Country,05,Other Truck,12.72463768,33.82608696
04,4,AZ,TC,Town & Country,06,RV,33,52.5
04,4,AZ,TC,Town & Country,07,Motorcycle,23.95742471,37.8411215
04,4,AZ,TC,Town & Country,08,Light electric Vehicle (Golf Cart),2.267310789,11.34057971
04,4,AZ,TC,Town & Country,09,Local Public Bus,14.5,52.16666667
04,4,AZ,TC,Town & Country,10,Commuter Bus,13,62
04,4,AZ,TC,Town & Country,11,School Bus,6.286341678,26.6798419
04,4,AZ,TC,Town & Country,12,Charter/Tour Bus,94,150.8333333
04,4,AZ,TC,Town & Country,13,City to City Bus,84,100
04,4,AZ,TC,Town & Country,14,Shuttle Bus,7.941520468,36.05263158
04,4,AZ,TC,Town & Country,18,street car/trolley,2.492063492,20.28571429
04,4,AZ,TC,Town & Country,19,Taxicab,10.5,24.5
04,4,AZ,TC,Town & Country,21,Airplane,883.5789474,149.3684211
04,4,AZ,TC,Town & Country,22,Bicycle,3.686653117,23.18902439
04,4,AZ,TC,Town & Country,23,Walk,0.655614612,16.46317388
04,4,AZ,TC,Town & Country,24,Special transit -- people with disabilities,6.777777778,23.63636364
04,4,AZ,TC,Town & Country,97,Other,13.75859788,50.28571429
04,4,AZ,U,Urban,-1,Appropriate skip,1,45
04,4,AZ,U,Urban,-7,Refused,7.756944444,15.5
04,4,AZ,U,Urban,-8,Don't Know,-5.142857143,37
04,4,AZ,U,Urban,01,Car,6.91874023,16.23413724
04,4,AZ,U,Urban,02,Van,5.510963944,15.05827815
04,4,AZ,U,Urban,03,SUV,5.739827856,14.66948357
04,4,AZ,U,Urban,04,Pickup Truck,8.092421323,17.27919075
04,4,AZ,U,Urban,05,Other Truck,48.0625,29.76785714
04,4,AZ,U,Urban,06,RV,4,15
04,4,AZ,U,Urban,07,Motorcycle,15.07709751,32.63265306
04,4,AZ,U,Urban,08,Light electric Vehicle (Golf Cart),2,5
04,4,AZ,U,Urban,09,Local Public Bus,4.313301282,43.19230769
04,4,AZ,U,Urban,10,Commuter Bus,6.025793651,49.64285714
04,4,AZ,U,Urban,11,School Bus,3.202256944,21.7890625
04,4,AZ,U,Urban,12,Charter/Tour Bus,24.5,52.5
04,4,AZ,U,Urban,14,Shuttle Bus,9.234567901,32.66666667
04,4,AZ,U,Urban,18,street car/trolley,-8,50
04,4,AZ,U,Urban,19,Taxicab,4.2,18.8
04,4,AZ,U,Urban,20,Ferry,-8,75
04,4,AZ,U,Urban,21,Airplane,793.4545455,194.1818182
04,4,AZ,U,Urban,22,Bicycle,1.695244627,16.62139918
04,4,AZ,U,Urban,23,Walk,0.474076597,15.43256131
04,4,AZ,U,Urban,24,Special transit -- people with disabilities,6.529411765,34.70588235
04,4,AZ,U,Urban,97,Other,4.801346801,17.36363636
04,4,AZ,X,,01,Car,18,45
05,5,AR,C,Second City,01,Car,5.232824427,16.90839695
05,5,AR,C,Second City,02,Van,0.1,12.85
05,5,AR,C,Second City,03,SUV,7.14,12.28
05,5,AR,C,Second City,04,Pickup Truck,8.47008547,14.03846154
05,5,AR,C,Second City,05,Other Truck,-5.428571429,20
05,5,AR,C,Second City,08,Light electric Vehicle (Golf Cart),0.222222222,2
05,5,AR,C,Second City,11,School Bus,16.5,50
05,5,AR,C,Second City,23,Walk,0.29468599,8
05,5,AR,C,Second City,97,Other,4,10
05,5,AR,S,Suburban,01,Car,5,13.16666667
05,5,AR,S,Suburban,02,Van,14.19298246,20
05,5,AR,S,Suburban,03,SUV,2.018518519,5.166666667
05,5,AR,S,Suburban,04,Pickup Truck,11,12.5
05,5,AR,S,Suburban,09,Local Public Bus,6,55
05,5,AR,S,Suburban,23,Walk,0.388888889,7.125
05,5,AR,TC,Town & Country,01,Car,9.5572231,17.95892575
05,5,AR,TC,Town & Country,02,Van,8.257912458,15.95757576
05,5,AR,TC,Town & Country,03,SUV,11.13701322,19.56270096
05,5,AR,TC,Town & Country,04,Pickup Truck,10.31684374,18.39641434
05,5,AR,TC,Town & Country,05,Other Truck,15.63636364,21.72727273
05,5,AR,TC,Town & Country,07,Motorcycle,18.5,27.5
05,5,AR,TC,Town & Country,09,Local Public Bus,4,14
05,5,AR,TC,Town & Country,11,School Bus,17.24242424,48.78787879
05,5,AR,TC,Town & Country,19,Taxicab,1.111111111,15
05,5,AR,TC,Town & Country,21,Airplane,-8,144.5
05,5,AR,TC,Town & Country,22,Bicycle,0.622222222,6.6
05,5,AR,TC,Town & Country,23,Walk,0.290519878,14.58715596
05,5,AR,TC,Town & Country,24,Special transit -- people with disabilities,16,45
05,5,AR,TC,Town & Country,97,Other,31.18181818,38.27272727
06,6,CA,C,Second City,-1,Appropriate skip,5,12.22222222
06,6,CA,C,Second City,-7,Refused,6.226337449,17.62962963
06,6,CA,C,Second City,-8,Don't Know,1.391598916,11.58536585
06,6,CA,C,Second City,-9,Not Ascertained,-9,4
06,6,CA,C,Second City,01,Car,8.242850408,17.57289844
06,6,CA,C,Second City,02,Van,7.769901509,16.32285172
06,6,CA,C,Second City,03,SUV,9.987424294,17.58322373
06,6,CA,C,Second City,04,Pickup Truck,9.874881842,19.30291312
06,6,CA,C,Second City,05,Other Truck,19.73391813,41.69298246
06,6,CA,C,Second City,06,RV,4.472222222,12.8125
06,6,CA,C,Second City,07,Motorcycle,14.05061728,28.71851852
06,6,CA,C,Second City,08,Light electric Vehicle (Golf Cart),0.477777778,7.4
06,6,CA,C,Second City,09,Local Public Bus,5.504451039,44.84866469
06,6,CA,C,Second City,10,Commuter Bus,12.2037037,54.39393939
06,6,CA,C,Second City,11,School Bus,6.517120894,31.91823899
06,6,CA,C,Second City,12,Charter/Tour Bus,33.16319444,77.5625
06,6,CA,C,Second City,14,Shuttle Bus,7.287037037,26
06,6,CA,C,Second City,15,Amtrak/inter city train,50,81
06,6,CA,C,Second City,16,Commuter Train,14.65384615,44.38461538
06,6,CA,C,Second City,17,Subway/elevated train,5.105263158,28.94736842
06,6,CA,C,Second City,18,street car/trolley,7.384615385,47.07692308
06,6,CA,C,Second City,19,Taxicab,50.7979798,32.95454545
06,6,CA,C,Second City,20,Ferry,2.4,24
06,6,CA,C,Second City,21,Airplane,817.9666667,207.7666667
06,6,CA,C,Second City,22,Bicycle,3.537330982,24.54320988
06,6,CA,C,Second City,23,Walk,0.527058268,16.12823779
06,6,CA,C,Second City,24,Special transit -- people with disabilities,2.416666667,23.95454545
06,6,CA,C,Second City,97,Other,16.13224401,29.79607843
06,6,CA,S,Suburban,-1,Appropriate skip,0.94017094,11.73076923
06,6,CA,S,Suburban,-7,Refused,11.58611111,23.925
06,6,CA,S,Suburban,-8,Don't Know,4.464506173,20.93055556
06,6,CA,S,Suburban,-9,Not Ascertained,-9,10
06,6,CA,S,Suburban,01,Car,8.866949153,18.24316625
06,6,CA,S,Suburban,02,Van,7.382923823,16.35201203
06,6,CA,S,Suburban,03,SUV,9.135973719,17.72546025
06,6,CA,S,Suburban,04,Pickup Truck,10.28624173,19.98892372
06,6,CA,S,Suburban,05,Other Truck,28.57276995,49.69014085
06,6,CA,S,Suburban,06,RV,96.51566952,117.3076923
06,6,CA,S,Suburban,07,Motorcycle,15.99382716,28.00529101
06,6,CA,S,Suburban,08,Light electric Vehicle (Golf Cart),0.81292517,6.510204082
06,6,CA,S,Suburban,09,Local Public Bus,5.473367698,41.08247423
06,6,CA,S,Suburban,10,Commuter Bus,4.936363636,54.8
06,6,CA,S,Suburban,11,School Bus,6.176303855,27.89285714
06,6,CA,S,Suburban,12,Charter/Tour Bus,26.13043478,65.7826087
06,6,CA,S,Suburban,14,Shuttle Bus,9.888888889,26.61538462
06,6,CA,S,Suburban,15,Amtrak/inter city train,23.4,70.5
06,6,CA,S,Suburban,16,Commuter Train,22.74861111,58.85
06,6,CA,S,Suburban,17,Subway/elevated train,17.35897436,49.30769231
06,6,CA,S,Suburban,18,street car/trolley,4.672839506,46.88888889
06,6,CA,S,Suburban,19,Taxicab,13.92839506,26.04444444
06,6,CA,S,Suburban,20,Ferry,31.125,83
06,6,CA,S,Suburban,21,Airplane,1101.78022,247.1868132
06,6,CA,S,Suburban,22,Bicycle,3.677777778,26.27
06,6,CA,S,Suburban,23,Walk,0.649127267,16.61142179
06,6,CA,S,Suburban,24,Special transit -- people with disabilities,7.956521739,28.08695652
06,6,CA,S,Suburban,97,Other,9.741429162,26.28996283
06,6,CA,TC,Town & Country,-1,Appropriate skip,-0.444444444,14.85
06,6,CA,TC,Town & Country,-7,Refused,11.53703704,26.25
06,6,CA,TC,Town & Country,-8,Don't Know,2.936507937,35.85714286
06,6,CA,TC,Town & Country,-9,Not Ascertained,-8,2
06,6,CA,TC,Town & Country,01,Car,11.63186487,20.30726843
06,6,CA,TC,Town & Country,02,Van,11.94532543,21.09514656
06,6,CA,TC,Town & Country,03,SUV,11.66504716,20.26295056
06,6,CA,TC,Town & Country,04,Pickup Truck,13.59984309,22.62478695
06,6,CA,TC,Town & Country,05,Other Truck,30.85907859,41.2804878
06,6,CA,TC,Town & Country,06,RV,43.5308642,68.91666667
06,6,CA,TC,Town & Country,07,Motorcycle,10.45618153,20.91549296
06,6,CA,TC,Town & Country,08,Light electric Vehicle (Golf Cart),0.850694444,5.375
06,6,CA,TC,Town & Country,09,Local Public Bus,9.318376068,44.44230769
06,6,CA,TC,Town & Country,10,Commuter Bus,26.66666667,65.54166667
06,6,CA,TC,Town & Country,11,School Bus,9.085125448,33.1344086
06,6,CA,TC,Town & Country,12,Charter/Tour Bus,19.50462963,49.5
06,6,CA,TC,Town & Country,14,Shuttle Bus,26.34946237,45.77419355
06,6,CA,TC,Town & Country,15,Amtrak/inter city train,699.3333333,646.6666667
06,6,CA,TC,Town & Country,16,Commuter Train,25.75,50.25
06,6,CA,TC,Town & Country,17,Subway/elevated train,21.125,61.25
06,6,CA,TC,Town & Country,18,street car/trolley,3,25
06,6,CA,TC,Town & Country,19,Taxicab,6.5,16.25
06,6,CA,TC,Town & Country,20,Ferry,12,55.75
06,6,CA,TC,Town & Country,21,Airplane,613.1428571,194.1785714
06,6,CA,TC,Town & Country,22,Bicycle,2.843717549,21.1588785
06,6,CA,TC,Town & Country,23,Walk,0.6,16.68381743
06,6,CA,TC,Town & Country,24,Special transit -- people with disabilities,11.44444444,44
06,6,CA,TC,Town & Country,97,Other,20.40394265,31.41935484
06,6,CA,U,Urban,-1,Appropriate skip,0.472222222,16.0625
06,6,CA,U,Urban,-7,Refused,8.388888889,18
06,6,CA,U,Urban,-8,Don't Know,0.710401891,27.06382979
06,6,CA,U,Urban,-9,Not Ascertained,-9,-0.75
06,6,CA,U,Urban,01,Car,7.903103402,18.13772818
06,6,CA,U,Urban,02,Van,8.024356238,17.53521127
06,6,CA,U,Urban,03,SUV,8.389559887,18.41119956
06,6,CA,U,Urban,04,Pickup Truck,8.07129417,19.61595867
06,6,CA,U,Urban,05,Other Truck,35.1152648,48.99065421
06,6,CA,U,Urban,06,RV,21.74603175,33.04761905
06,6,CA,U,Urban,07,Motorcycle,13.45963229,28.35971223
06,6,CA,U,Urban,08,Light electric Vehicle (Golf Cart),0.598290598,8.153846154
06,6,CA,U,Urban,09,Local Public Bus,3.109781324,46.12943262
06,6,CA,U,Urban,10,Commuter Bus,4.058183183,48.18243243
06,6,CA,U,Urban,11,School Bus,4.925505051,34.32575758
06,6,CA,U,Urban,12,Charter/Tour Bus,21.852657,59.04347826
06,6,CA,U,Urban,13,City to City Bus,0.444444444,15
06,6,CA,U,Urban,14,Shuttle Bus,5.393849206,22.92857143
06,6,CA,U,Urban,15,Amtrak/inter city train,41.86507937,73.5
06,6,CA,U,Urban,16,Commuter Train,22.69713262,51.80645161
06,6,CA,U,Urban,17,Subway/elevated train,5.243797195,42.77669903
06,6,CA,U,Urban,18,street car/trolley,6.757028112,42.13253012
06,6,CA,U,Urban,19,Taxicab,6.351351351,22.48648649
06,6,CA,U,Urban,20,Ferry,4.666666667,20
06,6,CA,U,Urban,21,Airplane,1222.285714,329.3428571
06,6,CA,U,Urban,22,Bicycle,2.508164983,21.65151515
06,6,CA,U,Urban,23,Walk,0.467458743,15.7069161
06,6,CA,U,Urban,24,Special transit -- people with disabilities,9.064814815,37.44444444
06,6,CA,U,Urban,97,Other,10.70254111,23.49775785
06,6,CA,X,,01,Car,6.875,16.125
06,6,CA,X,,06,RV,1.111111111,2.5
08,8,CO,C,Second City,01,Car,8.355527638,14.32663317
08,8,CO,C,Second City,02,Van,4.603632479,11.42307692
08,8,CO,C,Second City,03,SUV,5.69973545,13.64285714
08,8,CO,C,Second City,04,Pickup Truck,10.25167336,17.61445783
08,8,CO,C,Second City,05,Other Truck,5.666666667,13.33333333
08,8,CO,C,Second City,07,Motorcycle,4.2,12
08,8,CO,C,Second City,09,Local Public Bus,27.5,66.25
08,8,CO,C,Second City,11,School Bus,1.5,16.25
08,8,CO,C,Second City,16,Commuter Train,12,52.5
08,8,CO,C,Second City,22,Bicycle,2.333333333,17.4
08,8,CO,C,Second City,23,Walk,0.77037037,15
08,8,CO,C,Second City,97,Other,52.5,75
08,8,CO,S,Suburban,01,Car,10.00811287,17.18095238
08,8,CO,S,Suburban,02,Van,5.17921147,14.77419355
08,8,CO,S,Suburban,03,SUV,8.012063492,18.05714286
08,8,CO,S,Suburban,04,Pickup Truck,30.52173913,47.26086957
08,8,CO,S,Suburban,11,School Bus,3,21.6
08,8,CO,S,Suburban,16,Commuter Train,0.555555556,45
08,8,CO,S,Suburban,21,Airplane,1500,200
08,8,CO,S,Suburban,22,Bicycle,4.009661836,22.43478261
08,8,CO,S,Suburban,23,Walk,0.638888889,14.43181818
08,8,CO,TC,Town & Country,01,Car,11.09783845,18.55631399
08,8,CO,TC,Town & Country,02,Van,5.729218107,12.57777778
08,8,CO,TC,Town & Country,03,SUV,12.00816471,19.77955272
08,8,CO,TC,Town & Country,04,Pickup Truck,20.03791291,32.0472973
08,8,CO,TC,Town & Country,05,Other Truck,24.91666667,27.41666667
08,8,CO,TC,Town & Country,11,School Bus,3.894736842,19.68421053
08,8,CO,TC,Town & Country,21,Airplane,500,60
08,8,CO,TC,Town & Country,22,Bicycle,4.88034188,24.46153846
08,8,CO,TC,Town & Country,23,Walk,0.603741497,13.21428571
08,8,CO,TC,Town & Country,97,Other,13.6,28
08,8,CO,U,Urban,01,Car,4.762557078,14.53424658
08,8,CO,U,Urban,02,Van,4.583333333,12.33333333
08,8,CO,U,Urban,03,SUV,7.180952381,22.37142857
08,8,CO,U,Urban,04,Pickup Truck,9.625,19.3125
08,8,CO,U,Urban,09,Local Public Bus,4.625,35.25
08,8,CO,U,Urban,21,Airplane,825,180
08,8,CO,U,Urban,23,Walk,0.013888889,10.375
09,9,CT,C,Second City,01,Car,9.889784946,21.42741935
09,9,CT,C,Second City,02,Van,11.50326797,17.58823529
09,9,CT,C,Second City,03,SUV,7.175438596,15.68421053
09,9,CT,C,Second City,04,Pickup Truck,234.6666667,276.6666667
09,9,CT,C,Second City,11,School Bus,2.711111111,22
09,9,CT,C,Second City,19,Taxicab,1.388888889,20
09,9,CT,C,Second City,21,Airplane,700,195
09,9,CT,C,Second City,23,Walk,0.267267267,38.89189189
09,9,CT,C,Second City,24,Special transit -- people with disabilities,5,30
09,9,CT,S,Suburban,-9,Not Ascertained,-9,10
09,9,CT,S,Suburban,01,Car,6.33570863,16.63182898
09,9,CT,S,Suburban,02,Van,8.365079365,24.79365079
09,9,CT,S,Suburban,03,SUV,11.18710692,22.85849057
09,9,CT,S,Suburban,04,Pickup Truck,7.272727273,14.51515152
09,9,CT,S,Suburban,05,Other Truck,1,10
09,9,CT,S,Suburban,07,Motorcycle,5.833333333,13.33333333
09,9,CT,S,Suburban,09,Local Public Bus,4,90
09,9,CT,S,Suburban,11,School Bus,3.388888889,17.125
09,9,CT,S,Suburban,22,Bicycle,0.546296296,6
09,9,CT,S,Suburban,23,Walk,0.182098765,20.16666667
09,9,CT,S,Suburban,24,Special transit -- people with disabilities,7,20
09,9,CT,S,Suburban,97,Other,2,10
09,9,CT,TC,Town & Country,01,Car,12.77670077,21.94991922
09,9,CT,TC,Town & Country,02,Van,8.146750524,16.60377358
09,9,CT,TC,Town & Country,03,SUV,12.35276532,20.0896861
09,9,CT,TC,Town & Country,04,Pickup Truck,8.903439153,18.63095238
09,9,CT,TC,Town & Country,05,Other Truck,-8,-1
09,9,CT,TC,Town & Country,07,Motorcycle,10.77777778,30.5
09,9,CT,TC,Town & Country,09,Local Public Bus,3,15
09,9,CT,TC,Town & Country,11,School Bus,4.477272727,26.38636364
09,9,CT,TC,Town & Country,14,Shuttle Bus,6,10
09,9,CT,TC,Town & Country,16,Commuter Train,60,40
09,9,CT,TC,Town & Country,19,Taxicab,1,15
09,9,CT,TC,Town & Country,21,Airplane,146,197
09,9,CT,TC,Town & Country,22,Bicycle,8.037037037,32.16666667
09,9,CT,TC,Town & Country,23,Walk,0.499485597,17.80555556
09,9,CT,TC,Town & Country,97,Other,5.909090909,13.81818182
09,9,CT,U,Urban,01,Car,7.165165165,17.45945946
09,9,CT,U,Urban,02,Van,1,30
09,9,CT,U,Urban,03,SUV,3.577777778,6.5
09,9,CT,U,Urban,04,Pickup Truck,6.7,28.3
09,9,CT,U,Urban,05,Other Truck,2.857142857,8.285714286
09,9,CT,U,Urban,09,Local Public Bus,1.166666667,17.66666667
09,9,CT,U,Urban,23,Walk,0.468253968,7.214285714
10,10,DE,C,Second City,01,Car,7.57615894,18.07284768
10,10,DE,C,Second City,02,Van,14,20.33333333
10,10,DE,C,Second City,03,SUV,17.38176638,31.74358974
10,10,DE,C,Second City,04,Pickup Truck,3.230769231,18.46153846
10,10,DE,C,Second City,09,Local Public Bus,0.777777778,60
10,10,DE,C,Second City,11,School Bus,5,52.5
10,10,DE,C,Second City,16,Commuter Train,21,34.5
10,10,DE,C,Second City,19,Taxicab,3.5,20
10,10,DE,C,Second City,22,Bicycle,-3.888888889,20
10,10,DE,C,Second City,23,Walk,0.576086957,12.43478261
10,10,DE,C,Second City,24,Special transit -- people with disabilities,2,10
10,10,DE,S,Suburban,01,Car,6.792290886,16.74157303
10,10,DE,S,Suburban,02,Van,5.696969697,15.09090909
10,10,DE,S,Suburban,03,SUV,8.125860374,17.90265487
10,10,DE,S,Suburban,04,Pickup Truck,6.854166667,18.25
10,10,DE,S,Suburban,05,Other Truck,14,40
10,10,DE,S,Suburban,07,Motorcycle,30,105
10,10,DE,S,Suburban,09,Local Public Bus,5.888888889,26.66666667
10,10,DE,S,Suburban,11,School Bus,7.2,40
10,10,DE,S,Suburban,15,Amtrak/inter city train,121,108
10,10,DE,S,Suburban,17,Subway/elevated train,-8,180
10,10,DE,S,Suburban,21,Airplane,1560,360
10,10,DE,S,Suburban,22,Bicycle,2,15
10,10,DE,S,Suburban,23,Walk,0.899399399,18.86486486
10,10,DE,S,Suburban,97,Other,2.027777778,25.625
10,10,DE,TC,Town & Country,-8,Don't Know,-8,4
10,10,DE,TC,Town & Country,01,Car,10.52333841,20.01141553
10,10,DE,TC,Town & Country,02,Van,20.10576923,30.37019231
10,10,DE,TC,Town & Country,03,SUV,15.5503876,27.06395349
10,10,DE,TC,Town & Country,04,Pickup Truck,8.303684514,17.28497409
10,10,DE,TC,Town & Country,05,Other Truck,25,30
10,10,DE,TC,Town & Country,07,Motorcycle,7.6,13
10,10,DE,TC,Town & Country,08,Light electric Vehicle (Golf Cart),0.555555556,30
10,10,DE,TC,Town & Country,11,School Bus,20.71428571,34.14285714
10,10,DE,TC,Town & Country,12,Charter/Tour Bus,100,150
10,10,DE,TC,Town & Country,18,street car/trolley,8,45
10,10,DE,TC,Town & Country,19,Taxicab,6,17.5
10,10,DE,TC,Town & Country,20,Ferry,0.5,135
10,10,DE,TC,Town & Country,21,Airplane,-8,425
10,10,DE,TC,Town & Country,22,Bicycle,0.388888889,12.5
10,10,DE,TC,Town & Country,23,Walk,0.297979798,10.51515152
10,10,DE,TC,Town & Country,97,Other,61.74074074,70
